kml_id;district;type;address
939015534;Аэропорт;Спортивная площадка;Усиевича ул. 23
939015540;Аэропорт;Детская площадка;Усиевича ул. 23
939015544;Аэропорт;Детская площадка;Усиевича ул. 23
939015552;Аэропорт;Спортивная площадка;Усиевича ул. 23
887180562;Аэропорт;Детская площадка;Усиевича ул. 25 к.3
1149754586;Аэропорт;Детская площадка;"Балтийская ул. 4; Ленинградский просп. 78 к.4, 78 к.5"
1149754588;Аэропорт;Спортивная площадка;"Балтийская ул. 4; Ленинградский просп. 78 к.4, 78 к.5"
894970996;Аэропорт;Детская площадка;"Лизы Чайкиной ул. 6; Усиевича ул. 21"
921595321;Аэропорт;Спортивная площадка;Ленинградский просп. 66
921595323;Аэропорт;Детская площадка;Ленинградский просп. 66
917604595;Аэропорт;Детская площадка;Лизы Чайкиной ул. 4 к.1
917604597;Аэропорт;Детская площадка;Лизы Чайкиной ул. 4 к.1
948004817;Аэропорт;Детская площадка;Балтийская ул. 6 к.1, 6 к.2, 6 к.3
948004819;Аэропорт;Спортивная площадка;Балтийская ул. 6 к.1, 6 к.2, 6 к.3
1200629012;Аэропорт;Детская площадка;Планетная ул. 18
873374115;Аэропорт;Детская площадка;Зыковский Стар. пр. 4, 6 к.1
873374121;Аэропорт;Детская площадка;Зыковский Стар. пр. 4, 6 к.1
943606854;Аэропорт;Детская площадка;Красноармейская ул. 16, 20, 22
989354990;Аэропорт;Детская площадка;Балтийский 1-й пер. 4
991507405;Аэропорт;Спортивная площадка;Шебашевский пр. 6, 8 к.1, 8 к.2
991507409;Аэропорт;Детская площадка;Шебашевский пр. 6, 8 к.1, 8 к.2
991507413;Аэропорт;Детская площадка;Шебашевский пр. 6, 8 к.1, 8 к.2
991507415;Аэропорт;Детская площадка;Шебашевский пр. 6, 8 к.1, 8 к.2
902900319;Аэропорт;Детская площадка;Часовая ул. 10/1, 12, 14
902900321;Аэропорт;Детская площадка;Часовая ул. 10/1, 12, 14
886051052;Аэропорт;Детская площадка;"Самеда Вургуна ул. 11; Часовая ул. 15"
886051056;Аэропорт;Спортивная площадка;"Самеда Вургуна ул. 11; Часовая ул. 15"
908608233;Аэропорт;Детская площадка;"Асеева ул. 2; Усиевича ул. 10А"
1202569836;Аэропорт;Детская площадка;Балтийский 3-й пер. 4 к.2, 4 к.3, 4 к.4
1202569840;Аэропорт;Детская площадка;Балтийский 3-й пер. 4 к.2, 4 к.3, 4 к.4
1202569866;Аэропорт;Спортивная площадка;Балтийский 3-й пер. 4 к.2, 4 к.3, 4 к.4
989390557;Аэропорт;Детская площадка;"Масловка Верхн. ул. 11, 9; Петровско-Разумовская аллея 8"
989340941;Аэропорт;Детская площадка;Часовая ул. 7 к.1, 7 к.2
936656369;Аэропорт;Детская площадка;Коптевский Б. пр. 14 к.1, 14 к.2, 14 к.3, 14 к.4
936656373;Аэропорт;Детская площадка;Коптевский Б. пр. 14 к.1, 14 к.2, 14 к.3, 14 к.4
936656379;Аэропорт;Детская площадка;Коптевский Б. пр. 14 к.1, 14 к.2, 14 к.3, 14 к.4
902928883;Аэропорт;Детская площадка;Амбулаторный 1-й пр. 7 к.3
908578645;Аэропорт;Детская площадка;Коккинаки ул. 2
990228105;Аэропорт;Детская площадка;8 Марта улица 4-я 4 к.1, 4 к.2
1000146049;Аэропорт;Детская площадка;Балтийский 3-й пер. 6 к.2, 6 к.3
1000146051;Аэропорт;Детская площадка;Балтийский 3-й пер. 6 к.2, 6 к.3
849437198;Аэропорт;Спортивная площадка;Черняховского ул. 17 к.1, 17 к.2, 17 к.3, 17 к.4
917843488;Аэропорт;Детская площадка;Степана Супруна ул. 4
991236196;Аэропорт;Детская площадка;Черняховского ул. 9 к.1, 9 к.2, 9 к.3
905034621;Аэропорт;Детская площадка;Планетная ул. 13, 15, 17
947998406;Аэропорт;Детская площадка;Коптевский Б. пр. 12 к.1, 12 к.2
947998408;Аэропорт;Детская площадка;Коптевский Б. пр. 12 к.1, 12 к.2
947998410;Аэропорт;Детская площадка;Коптевский Б. пр. 12 к.1, 12 к.2
947998414;Аэропорт;Детская площадка;Коптевский Б. пр. 12 к.1, 12 к.2
1137641513;Аэропорт;Спортивная площадка;"Масловка Верхн. ул. 21; Петровско-Разумовская аллея 16, 18"
1137641515;Аэропорт;Детская площадка;"Масловка Верхн. ул. 21; Петровско-Разумовская аллея 16, 18"
1137641517;Аэропорт;Детская площадка;"Масловка Верхн. ул. 21; Петровско-Разумовская аллея 16, 18"
1194004737;Аэропорт;Детская площадка;Красноармейская ул. 36
1041208886;Аэропорт;Детская площадка;"Ильюшина Академика ул. 5; Планетная ул. 41, 43"
1041208888;Аэропорт;Спортивная площадка;"Ильюшина Академика ул. 5; Планетная ул. 41, 43"
1041208890;Аэропорт;Спортивная площадка;"Ильюшина Академика ул. 5; Планетная ул. 41, 43"
1041208892;Аэропорт;Детская площадка;"Ильюшина Академика ул. 5; Планетная ул. 41, 43"
957718904;Аэропорт;Детская площадка;Ленинградский просп. 54/1, 54А, 56
957718906;Аэропорт;Спортивная площадка;Ленинградский просп. 54/1, 54А, 56
957718910;Аэропорт;Детская площадка;Ленинградский просп. 54/1, 54А, 56
1203622003;Аэропорт;Детская площадка;"Ленинградский просп. 62; Черняховского ул. 2"
1203622009;Аэропорт;Детская площадка;"Ленинградский просп. 62; Черняховского ул. 2"
989458131;Аэропорт;Спортивная площадка;"Красноармейская ул. 7, 9; Степана Супруна ул. 12 к.1, 12 к.2, 12 к.3"
989458137;Аэропорт;Спортивная площадка;"Красноармейская ул. 7, 9; Степана Супруна ул. 12 к.1, 12 к.2, 12 к.3"
1041214810;Аэропорт;Детская площадка;Ильюшина Академика ул. 3
1137283310;Аэропорт;Детская площадка;Красноармейская ул. 26 к.2
1137283316;Аэропорт;Спортивная площадка;Красноармейская ул. 26 к.2
943637595;Аэропорт;Детская площадка;Самеда Вургуна ул. 5
943637597;Аэропорт;Детская площадка;Самеда Вургуна ул. 5
1026875643;Аэропорт;Детская площадка;Часовая ул. 23/8 к.1
1026875651;Аэропорт;Спортивная площадка;Часовая ул. 23/8 к.1
1181384457;Аэропорт;Детская площадка;Часовая ул. 25 к.2
1181384461;Аэропорт;Спортивная площадка;Часовая ул. 25 к.2
1181384463;Аэропорт;Спортивная площадка;Часовая ул. 25 к.2
1197614660;Аэропорт;Детская площадка;Ленинградский просп. 74 к.4, 74 к.5, 74 к.6
1197614662;Аэропорт;Спортивная площадка;Ленинградский просп. 74 к.4, 74 к.5, 74 к.6
1197614664;Аэропорт;Детская площадка;Ленинградский просп. 74 к.4, 74 к.5, 74 к.6
1197614668;Аэропорт;Детская площадка;Ленинградский просп. 74 к.4, 74 к.5, 74 к.6
1197614670;Аэропорт;Спортивная площадка;Ленинградский просп. 74 к.4, 74 к.5, 74 к.6
1138270207;Аэропорт;Детская площадка;Усиевича ул. 25 к.1, 25 к.2
1138270209;Аэропорт;Спортивная площадка;Усиевича ул. 25 к.1, 25 к.2
1138270215;Аэропорт;Детская площадка;Усиевича ул. 25 к.1, 25 к.2
1199833825;Аэропорт;Детская площадка;Коптевский М. пр. 4
1188514755;Аэропорт;Детская площадка;"Амбулаторный 1-й пр. 7 к.А; Коптевский М. пр. 7; Сперанского ул. 6"
1188514757;Аэропорт;Детская площадка;"Амбулаторный 1-й пр. 7 к.А; Коптевский М. пр. 7; Сперанского ул. 6"
1188514761;Аэропорт;Спортивная площадка;"Амбулаторный 1-й пр. 7 к.А; Коптевский М. пр. 7; Сперанского ул. 6"
1194913891;Аэропорт;Спортивная площадка;Планетная ул. 11, 5, 7, 9
1196027243;Аэропорт;Детская площадка;Коптевский Б. пр. 10 к.2, 8
1191385002;Аэропорт;Спортивная площадка;"Балтийский 2-й пер. 2, 4, 4А, 6; Самеда Вургуна ул. 1; Усиевича ул. 16"
1191385004;Аэропорт;Детская площадка;"Балтийский 2-й пер. 2, 4, 4А, 6; Самеда Вургуна ул. 1; Усиевича ул. 16"
1191385006;Аэропорт;Детская площадка;"Балтийский 2-й пер. 2, 4, 4А, 6; Самеда Вургуна ул. 1; Усиевича ул. 16"
1191385010;Аэропорт;Детская площадка;"Балтийский 2-й пер. 2, 4, 4А, 6; Самеда Вургуна ул. 1; Усиевича ул. 16"
1144051732;Аэропорт;Детская площадка;Часовая ул. 5, 5А, 5Б
1144051734;Аэропорт;Спортивная площадка;Часовая ул. 5, 5А, 5Б
1201771222;Аэропорт;Детская площадка;Ильюшина Академика ул. 16
1201771228;Аэропорт;Спортивная площадка;Ильюшина Академика ул. 16
1196001300;Аэропорт;Детская площадка;Часовая ул. 26
1150290686;Аэропорт;Детская площадка;Ильюшина Академика ул. 4 к.1, 4 к.2, 6
1197832129;Аэропорт;Детская площадка;"Зыковский Стар. пр. 3, 5; Красноармейская ул. 24, 26 к.1"
1197832131;Аэропорт;Спортивная площадка;"Зыковский Стар. пр. 3, 5; Красноармейская ул. 24, 26 к.1"
1197832143;Аэропорт;Спортивная площадка;"Зыковский Стар. пр. 3, 5; Красноармейская ул. 24, 26 к.1"
1197832147;Аэропорт;Спортивная площадка;"Зыковский Стар. пр. 3, 5; Красноармейская ул. 24, 26 к.1"
1200298917;Аэропорт;Детская площадка;Планетная ул. 29, 29 к.1, 29 к.2
1200298921;Аэропорт;Спортивная площадка;Планетная ул. 29, 29 к.1, 29 к.2
1187127605;Аэропорт;Детская площадка;Красноармейская ул. 23, 25, 27, 29
1187127615;Аэропорт;Детская площадка;Красноармейская ул. 23, 25, 27, 29
1144146177;Аэропорт;Спортивная площадка;Авиационный пер. 8
1144146179;Аэропорт;Детская площадка;Авиационный пер. 8
1144146181;Аэропорт;Спортивная площадка;Авиационный пер. 8
949024882;Аэропорт;Спортивная площадка;Ильюшина Академика ул. 1 к.1, 1 к.2
1195950499;Аэропорт;Спортивная площадка;"Планетная ул. 47 к.1, 47 к.2, 49; Черняховского ул. 12"
1195950503;Аэропорт;Детская площадка;"Планетная ул. 47 к.1, 47 к.2, 49; Черняховского ул. 12"
1195950509;Аэропорт;Детская площадка;"Планетная ул. 47 к.1, 47 к.2, 49; Черняховского ул. 12"
989345733;Аэропорт;Спортивная площадка;Черняховского ул. 13
989345735;Аэропорт;Детская площадка;Черняховского ул. 13
989345741;Аэропорт;Детская площадка;Черняховского ул. 13
989345739;Аэропорт;Детская площадка;Черняховского ул. 13
1139664222;Аэропорт;Детская площадка;Усиевича ул. 27 к.1, 27 к.2
1196057358;Аэропорт;Детская площадка;Ленинградский просп. 66 к.2
1188275512;Аэропорт;Спортивная площадка;Часовая ул. 19 к.3
1188275516;Аэропорт;Детская площадка;Часовая ул. 19 к.3
1188275532;Аэропорт;Детская площадка;Часовая ул. 19 к.3
945215419;Аэропорт;Детская площадка;"Красноармейская ул. 38; Черняховского ул. 6"
945215421;Аэропорт;Спортивная площадка;"Красноармейская ул. 38; Черняховского ул. 6"
1254428585;Аэропорт;Детская площадка;"Ленинградский просп. 44; Серегина ул. 3"
1254428587;Аэропорт;Спортивная площадка;"Ленинградский просп. 44; Серегина ул. 3"
1254470402;Аэропорт;Спортивная площадка;"Усиевича ул. 2, 4; Черняховского ул. 7"
1254470404;Аэропорт;Детская площадка;"Усиевича ул. 2, 4; Черняховского ул. 7"
1254470411;Аэропорт;Спортивная площадка;"Усиевича ул. 2, 4; Черняховского ул. 7"
1256147523;Аэропорт;Детская площадка;"Башиловка Нов. ул. 3; Масловка Нижн. ул. 19"
1258456328;Аэропорт;Детская площадка;Планетная ул. 20, 22, 24
1258456330;Аэропорт;Спортивная площадка;Планетная ул. 20, 22, 24
1267096476;Аэропорт;Детская площадка;Ленинградский просп. 74 к.1, 74 к.2, 74 к.3
1269640637;Аэропорт;Спортивная площадка;"Красноармейская ул. 14; Планетная ул. 21; Эльдорадовский пер. 3, 5, 7"
1269640639;Аэропорт;Детская площадка;"Красноармейская ул. 14; Планетная ул. 21; Эльдорадовский пер. 3, 5, 7"
1269640657;Аэропорт;Спортивная площадка;"Красноармейская ул. 14; Планетная ул. 21; Эльдорадовский пер. 3, 5, 7"
1269799297;Аэропорт;Спортивная площадка;"Масловка Верхн. ул. 5, 7; Петровско-Разумовская аллея 6"
1269799299;Аэропорт;Детская площадка;"Масловка Верхн. ул. 5, 7; Петровско-Разумовская аллея 6"
1269799303;Аэропорт;Детская площадка;"Масловка Верхн. ул. 5, 7; Петровско-Разумовская аллея 6"
936590663;Аэропорт;Спортивная площадка;"Коптевский Б. пр. 4; Часовая ул. 6 к.1, 6 к.2, 8"
925986982;Аэропорт;Детская площадка;Часовая ул. 19А, 21А
1033077691;Аэропорт;Детская площадка;Красноармейская ул. 2 к.2
950802175;Аэропорт;Детская площадка;Часовая ул. 4 к.2
903383449;Аэропорт;Детская площадка;Красноармейская ул. 6 к.1, 6 к.2
1193268762;Аэропорт;Детская площадка;Амбулаторный 1-й пр. 5 к.1, 5 к.2
1193268768;Аэропорт;Спортивная площадка;Амбулаторный 1-й пр. 5 к.1, 5 к.2
909192963;Аэропорт;Детская площадка;"Асеева ул. 8; Часовая ул. 9; Шебашевский пр. 5, 7"
909192965;Аэропорт;Спортивная площадка;"Асеева ул. 8; Часовая ул. 9; Шебашевский пр. 5, 7"
1312483703;Аэропорт;Спортивная площадка;"Асеева ул. 8; Часовая ул. 9; Шебашевский пр. 5, 7"
906083250;Аэропорт;Спортивная площадка;"Планетная ул. 38, 40, 42; Черняховского ул. 14"
906083246;Аэропорт;Детская площадка;"Планетная ул. 38, 40, 42; Черняховского ул. 14"
906083238;Аэропорт;Детская площадка;"Планетная ул. 38, 40, 42; Черняховского ул. 14"
1026487609;Аэропорт;Детская площадка;8 Марта улица Аэропорт 13
1026487611;Аэропорт;Спортивная площадка;8 Марта улица Аэропорт 13
902486972;Аэропорт;Детская площадка;Планетная ул. 12
902486974;Аэропорт;Спортивная площадка;Планетная ул. 12
1316149362;Аэропорт;Спортивная площадка;Планетная ул. 12
1186968469;Аэропорт;Детская площадка;Амбулаторный 2-й пр. 11, 13, 15, 17, 19, 21/8
1186968471;Аэропорт;Детская площадка;Амбулаторный 2-й пр. 11, 13, 15, 17, 19, 21/8
1186968473;Аэропорт;Детская площадка;Амбулаторный 2-й пр. 11, 13, 15, 17, 19, 21/8
1186968475;Аэропорт;Детская площадка;Амбулаторный 2-й пр. 11, 13, 15, 17, 19, 21/8
1186968477;Аэропорт;Детская площадка;Амбулаторный 2-й пр. 11, 13, 15, 17, 19, 21/8
1186968479;Аэропорт;Детская площадка;Амбулаторный 2-й пр. 11, 13, 15, 17, 19, 21/8
1149219626;Аэропорт;Детская площадка;Черняховского ул. 8
990078409;Аэропорт;Детская площадка;8 Марта улица Аэропорт 11, 7/5
936590661;Аэропорт;Детская площадка;"Коптевский Б. пр. 4; Часовая ул. 6 к.1, 6 к.2, 8"
949024886;Аэропорт;Детская площадка;Ильюшина Академика ул. 1 к.1, 1 к.2
949024898;Аэропорт;Детская площадка;Ильюшина Академика ул. 1 к.1, 1 к.2
949024890;Аэропорт;Детская площадка;Ильюшина Академика ул. 1 к.1, 1 к.2
849437196;Аэропорт;Детская площадка;Черняховского ул. 17 к.1, 17 к.2, 17 к.3, 17 к.4
849437194;Аэропорт;Детская площадка;Черняховского ул. 17 к.1, 17 к.2, 17 к.3, 17 к.4
939352344;Аэропорт;Детская площадка;Аэропортовская 1-я ул. 6
989458129;Аэропорт;Детская площадка;"Красноармейская ул. 7, 9; Степана Супруна ул. 12 к.1, 12 к.2, 12 к.3"
1269640645;Аэропорт;Детская площадка;"Красноармейская ул. 14; Планетная ул. 21; Эльдорадовский пер. 3, 5, 7"
1194913877;Аэропорт;Детская площадка;Планетная ул. 11, 5, 7, 9
1194913879;Аэропорт;Детская площадка;Планетная ул. 11, 5, 7, 9
990313640;Аэропорт;Детская площадка;"8 Марта улица 4-я 5; Коккинаки ул. 8"
990313642;Аэропорт;Детская площадка;"8 Марта улица 4-я 5; Коккинаки ул. 8"
879888775;Аэропорт;Спортивная площадка;"2-й Балтийский переулок дом 1/18, корпус А, дом 1/18, корпус Б; улица Усиевича дом 18"
879888773;Аэропорт;Детская площадка;"2-й Балтийский переулок дом 1/18, корпус А, дом 1/18, корпус Б; улица Усиевича дом 18"
944969540;Аэропорт;Детская площадка;8 Марта улица Аэропорт 15, 15А
944969544;Аэропорт;Детская площадка;8 Марта улица Аэропорт 15, 15А
922541208;Аэропорт;Детская площадка;"Зыковский Нов. пр. 3; Планетная ул. 2"
950766556;Аэропорт;Детская площадка;Черняховского ул. 15 к.1, 15 к.2
1041221052;Аэропорт;Детская площадка;"Зыковский Нов. пр. 5; Планетная ул. 4"
908571466;Аэропорт;Спортивная площадка;Ильюшина Академика ул. 12
934464555;Аэропорт;Детская площадка;Коптевский М. пр. 6 к.1, 6 к.2
989346737;Аэропорт;Детская площадка;Красноармейская ул. 32
1182046698;Аэропорт;Детская площадка;"Константина Симонова ул. 7; Красноармейская ул. 13"
1195973635;Аэропорт;Детская площадка;Часовая ул. 23 к.1
943638385;Аэропорт;Детская площадка;Часовая ул. 17, 19
1092459983;Аэропорт;Детская площадка;"Масловка Верхн. ул. 3; Петровско-Разумовская аллея 2"
1088809279;Аэропорт;Детская площадка;Петровско-Разумовская аллея 10 к.1, 10 к.2, 10 к.3
1196732843;Аэропорт;Детская площадка;Масловка Верхн. ул. 27 к.1, 27 к.2, 29
1144168342;Аэропорт;Детская площадка;Усиевича ул. 29 к.1, 29 к.2
1186799693;Аэропорт;Детская площадка;"Ильюшина Академика ул. 10; Коккинаки ул. 1"
1142220037;Аэропорт;Детская площадка;Авиационный пер. 4
1201051089;Аэропорт;Детская площадка;Планетная ул. 16
1201051095;Аэропорт;Спортивная площадка;Планетная ул. 16
1137490108;Аэропорт;Детская площадка;Константина Симонова ул. 6, 8 к.1, 8 к.2
1197835447;Аэропорт;Детская площадка;Ленинградский просп. 48, 48 к.2
1196693142;Аэропорт;Детская площадка;Планетная ул. 31, 33, 35
1196693144;Аэропорт;Детская площадка;Планетная ул. 31, 33, 35
1136424450;Аэропорт;Детская площадка;Константина Симонова ул. 5 к.2, 5 к.3
1136424452;Аэропорт;Спортивная площадка;Константина Симонова ул. 5 к.2, 5 к.3
1136424456;Аэропорт;Детская площадка;Константина Симонова ул. 5 к.2, 5 к.3
1136424462;Аэропорт;Детская площадка;Константина Симонова ул. 5 к.2, 5 к.3
1193128280;Аэропорт;Детская площадка;Черняховского ул. 5 к.1
1137385170;Аэропорт;Спортивная площадка;Масловка Верхн. ул. 25 к.1
1137385172;Аэропорт;Детская площадка;Масловка Верхн. ул. 25 к.1
1137385184;Аэропорт;Детская площадка;Масловка Верхн. ул. 25 к.1
1137385186;Аэропорт;Спортивная площадка;Масловка Верхн. ул. 25 к.1
1254484936;Аэропорт;Детская площадка;Часовая ул. 18
1254484938;Аэропорт;Спортивная площадка;Часовая ул. 18
1254484940;Аэропорт;Детская площадка;Часовая ул. 18
1258432249;Аэропорт;Спортивная площадка;Нестерова Пилота ул. 7, 9
1258432251;Аэропорт;Детская площадка;Нестерова Пилота ул. 7, 9
1258432255;Аэропорт;Спортивная площадка;Нестерова Пилота ул. 7, 9
1267309316;Аэропорт;Детская площадка;"Красноармейская ул. 5; Нестерова Пилота ул. 11"
1202525504;Аэропорт;Детская площадка;Балтийская ул. 10 к.1
1293082377;Аэропорт;Детская площадка;Усиевича ул. 5, 7, 9
936561650;Аэропорт;Детская площадка;Планетная ул. 6, 8
1298051596;Аэропорт;Детская площадка;Ленинградский просп. 58
1188249727;Аэропорт;Детская площадка;Усиевича ул. 1
1188249729;Аэропорт;Детская площадка;Усиевича ул. 1
1314700687;Аэропорт;Детская площадка;Черняховского ул. 4
1314700689;Аэропорт;Спортивная площадка;Черняховского ул. 4
1033392154;Аэропорт;Детская площадка;Ленинградский просп. 76 к.1, 76 к.2, 76 к.3, 76 к.4
1136913322;Аэропорт;Детская площадка;Амбулаторный 1-й пр. 2
934441582;Аэропорт;Детская площадка;Ленинградский просп. 60А, 60 к.1, 60 к.2
934441586;Аэропорт;Спортивная площадка;Ленинградский просп. 60А, 60 к.1, 60 к.2
934441598;Аэропорт;Детская площадка;Ленинградский просп. 60А, 60 к.1, 60 к.2
1318362061;Аэропорт;Спортивная площадка;Ленинградский просп. 60А, 60 к.1, 60 к.2
990140624;Аэропорт;Детская площадка;"Константина Симонова ул. 4; Ленинградский просп. 50"
990140622;Аэропорт;Детская площадка;"Константина Симонова ул. 4; Ленинградский просп. 50"
1180576385;Аэропорт;Детская площадка;8 Марта улица Аэропорт 9
1148182252;Аэропорт;Детская площадка;Планетная ул. 26
1144024157;Аэропорт;Детская площадка;Черняховского ул. 11 к.1, 11 к.2
908571464;Аэропорт;Детская площадка;Ильюшина Академика ул. 12
1181612288;Аэропорт;Детская площадка;Планетная ул. 14
1326541531;Аэропорт;Детская площадка;Часовая улица дом 27
1326541543;Аэропорт;Спортивная площадка;Часовая улица дом 27
932620256;Беговой;Детская площадка;Беговая ул. 28
932620272;Беговой;Спортивная площадка;Беговая ул. 28
1120292403;Беговой;Детская площадка;Правды ул. 6/34
1184896386;Беговой;Детская площадка;Правды ул. 7/9, 7/9 к.1
1184896388;Беговой;Детская площадка;Правды ул. 7/9, 7/9 к.1
1041613598;Беговой;Детская площадка;Расковой ул. 33 к.1, 33 к.2
1184980100;Беговой;Детская площадка;Боткинский 1-й пр. 4, 6
1063115445;Беговой;Детская площадка;Расковой ул. 24А
1180569055;Беговой;Детская площадка;Расковой ул. 22А
933644796;Беговой;Детская площадка;Беговая аллея 9
1184026994;Беговой;Спортивная площадка;Беговая ул. 18 к.1, 18 к.2
948129477;Беговой;Детская площадка;Ленинградский просп. 13 стр.1, 13 стр.1А
948129479;Беговой;Спортивная площадка;Ленинградский просп. 13 стр.1, 13 стр.1А
1184605896;Беговой;Детская площадка;Расковой ул. 16, 16/26 к.1
933624045;Беговой;Детская площадка;Беговая ул. 32
942516502;Беговой;Детская площадка;Ленинградский просп. 1
951113443;Беговой;Спортивная площадка;Башиловка Нов. ул. 14
1120917876;Беговой;Спортивная площадка;Ленинградский просп. 33 к.1, 33 к.10, 33 к.3, 33 к.4, 33 к.5, 33 к.6, 33 к.7, 33 к.8, 33 к.9
1120917880;Беговой;Спортивная площадка;Ленинградский просп. 33 к.1, 33 к.10, 33 к.3, 33 к.4, 33 к.5, 33 к.6, 33 к.7, 33 к.8, 33 к.9
1120917890;Беговой;Спортивная площадка;Ленинградский просп. 33 к.1, 33 к.10, 33 к.3, 33 к.4, 33 к.5, 33 к.6, 33 к.7, 33 к.8, 33 к.9
1182331121;Беговой;Детская площадка;Ленинградский просп. 33А
1182331127;Беговой;Спортивная площадка;Ленинградский просп. 33А
1186222371;Беговой;Детская площадка;Ленинградский просп. 29 к.1, 29 к.2, 29 к.3, 29 к.4
1186222373;Беговой;Спортивная площадка;Ленинградский просп. 29 к.1, 29 к.2, 29 к.3, 29 к.4
1186222381;Беговой;Спортивная площадка;Ленинградский просп. 29 к.1, 29 к.2, 29 к.3, 29 к.4
1186222383;Беговой;Детская площадка;Ленинградский просп. 29 к.1, 29 к.2, 29 к.3, 29 к.4
1186222385;Беговой;Спортивная площадка;Ленинградский просп. 29 к.1, 29 к.2, 29 к.3, 29 к.4
1186222387;Беговой;Детская площадка;Ленинградский просп. 29 к.1, 29 к.2, 29 к.3, 29 к.4
1186222391;Беговой;Детская площадка;Ленинградский просп. 29 к.1, 29 к.2, 29 к.3, 29 к.4
1186222393;Беговой;Детская площадка;Ленинградский просп. 29 к.1, 29 к.2, 29 к.3, 29 к.4
1186023538;Беговой;Детская площадка;Скаковая ул. 18, 18А
1186023540;Беговой;Детская площадка;Скаковая ул. 18, 18А
1186023552;Беговой;Спортивная площадка;Скаковая ул. 18, 18А
1060144440;Беговой;Детская площадка;Скаковая аллея 9
1060144446;Беговой;Детская площадка;Скаковая аллея 9
1147786681;Беговой;Детская площадка;Расковой ул. 25
1184919250;Беговой;Детская площадка;Поликарпова ул. 8
1154111108;Беговой;Детская площадка;Скаковая ул. 13 к.1, 13 к.2, 15 к.1, 15 к.2
1154111150;Беговой;Детская площадка;Скаковая ул. 13 к.1, 13 к.2, 15 к.1, 15 к.2
1182709477;Беговой;Детская площадка;Беговой пр. 8
1140989275;Беговой;Детская площадка;Беговая аллея 3
1140989287;Беговой;Спортивная площадка;Беговая аллея 3
895753521;Беговой;Детская площадка;Ленинградский просп. 14 к.1
1171605397;Беговой;Спортивная площадка;Беговая ул. 17 к.1
1171605399;Беговой;Детская площадка;Беговая ул. 17 к.1
1180428669;Беговой;Детская площадка;Правды ул. 2А
1184401149;Беговой;Детская площадка;Масловка Нижн. ул. 5, 5 к.1, 5 к.2, 5 к.3, 5 к.5
1184401153;Беговой;Детская площадка;Масловка Нижн. ул. 5, 5 к.1, 5 к.2, 5 к.3, 5 к.5
1184401155;Беговой;Спортивная площадка;Масловка Нижн. ул. 5, 5 к.1, 5 к.2, 5 к.3, 5 к.5
1184401159;Беговой;Детская площадка;Масловка Нижн. ул. 5, 5 к.1, 5 к.2, 5 к.3, 5 к.5
1184401161;Беговой;Спортивная площадка;Масловка Нижн. ул. 5, 5 к.1, 5 к.2, 5 к.3, 5 к.5
1171592168;Беговой;Спортивная площадка;Беговая ул. 13
895754967;Беговой;Детская площадка;Верхняя ул. 1
895754969;Беговой;Спортивная площадка;Верхняя ул. 1
1182818566;Беговой;Спортивная площадка;Скаковая ул. 34 к.1, 34 к.2, 34 к.3, 34 к.4
1145351206;Беговой;Спортивная площадка;Боткинский 1-й пр. 2/6
907551250;Беговой;Детская площадка;Беговая ул. 4
1182551066;Беговой;Детская площадка;Ленинградский просп. 24
1182551068;Беговой;Спортивная площадка;Ленинградский просп. 24
1147780974;Беговой;Спортивная площадка;Ленинградский просп. 14 к.4, 14 к.5
1147780978;Беговой;Детская площадка;Ленинградский просп. 14 к.4, 14 к.5
1148711115;Беговой;Спортивная площадка;Беговая ул. 34
1148711117;Беговой;Спортивная площадка;Беговая ул. 34
1148711127;Беговой;Детская площадка;Беговая ул. 34
1148711129;Беговой;Детская площадка;Беговая ул. 34
1167776138;Беговой;Детская площадка;Ленинградский просп. 2, 4/2
904916456;Беговой;Детская площадка;Беговая ул. 14
1183110620;Беговой;Детская площадка;Беговая ул. 24
1183110632;Беговой;Спортивная площадка;Беговая ул. 24
1139857933;Беговой;Детская площадка;Беговая аллея 5 к.2
1139857935;Беговой;Спортивная площадка;Беговая аллея 5 к.2
;Беговой;Детская площадка;Правды ул. 11
1088607988;Беговой;Спортивная площадка;Правды ул. 11
1088607992;Беговой;Спортивная площадка;Правды ул. 11
1088607996;Беговой;Спортивная площадка;Правды ул. 11
911392751;Беговой;Детская площадка;Скаковая ул. 5
1183331551;Беговой;Детская площадка;Беговая ул. 6 к.3
1183331555;Беговой;Детская площадка;Беговая ул. 6 к.3
1138822370;Беговой;Детская площадка;Верхняя ул. 6
951113437;Беговой;Спортивная площадка;Башиловка Нов. ул. 14
951113439;Беговой;Детская площадка;Башиловка Нов. ул. 14
951113441;Беговой;Детская площадка;Башиловка Нов. ул. 14
1184026982;Беговой;Спортивная площадка;Беговая ул. 18 к.1, 18 к.2
1171592125;Беговой;Спортивная площадка;Беговая ул. 13
1171592115;Беговой;Детская площадка;Беговая ул. 13
1120917868;Беговой;Спортивная площадка;Ленинградский просп. 33 к.1, 33 к.10, 33 к.3, 33 к.4, 33 к.5, 33 к.6, 33 к.7, 33 к.8, 33 к.9
1182818554;Беговой;Спортивная площадка;Скаковая ул. 34 к.1, 34 к.2, 34 к.3, 34 к.4
1184026984;Беговой;Детская площадка;Беговая ул. 18 к.1, 18 к.2
1184027002;Беговой;Детская площадка;Беговая ул. 18 к.1, 18 к.2
1171592156;Беговой;Детская площадка;Беговая ул. 13
